Station Name,Date,Evapo_Transpiration,Rain,Pan_Evaporation,Max_Temp,Min_Temp,Max_Humidity,Min_Humity,Ave_Wind_Speed,Solar_Radiation
LAVERTON RAAF,2018-08-17,2.7,0.0,,15.8,5.3,83,43,5.48,13.06
LAVERTON RAAF,2018-08-18,2.8,0.0,,14.7,7.0,87,46,8.00,10.78
LAVERTON RAAF,2018-08-19,2.2,6.0,,12.2,6.5,84,58,7.72,11.36
LAVERTON RAAF,2018-08-20,1.7,1.4,,12.9,2.8,95,58,5.16,7.31
LAVERTON RAAF,2018-08-21,1.6,0.0,,12.6,4.9,97,64,4.84,10.59
LAVERTON RAAF,2018-08-22,1.5,0.0,,13.5,5.5,95,58,2.40,9.52
LAVERTON RAAF,2018-08-23,2.0,0.2,,16.3,2.5,97,45,2.55,14.08
LAVERTON RAAF,2018-08-24,2.0,0.0,,15.8,0.9,99,43,2.28,14.73
LAVERTON RAAF,2018-08-25,1.9,0.0,,15.4,0.4,98,53,2.37,14.89
LAVERTON RAAF,2018-08-26,2.0,0.0,,14.5,3.8,99,58,4.53,14.30
LAVERTON RAAF,2018-08-27,2.1,1.0,,12.4,4.1,92,50,4.09,14.24
LAVERTON RAAF,2018-08-28,1.8,0.0,,12.1,0.9,99,50,2.86,14.43
LAVERTON RAAF,2018-08-29,1.9,0.0,,12.6,-2.1,95,46,2.86,15.54
LAVERTON RAAF,2018-08-30,2.5,0.0,,15.0,2.7,93,34,4.70,4.78
LAVERTON RAAF,2018-08-31,2.9,1.2,,16.2,7.2,89,33,5.14,7.15
LAVERTON RAAF,2018-09-01,1.7,1.4,,14.1,8.5,99,63,4.61,7.93
LAVERTON RAAF,2018-09-02,1.9,3.8,,12.7,4.4,95,55,3.61,12.52
LAVERTON RAAF,2018-09-03,2.0,0.0,,13.6,3.7,99,52,2.88,15.40
LAVERTON RAAF,2018-09-04,2.8,0.0,,19.3,0.8,99,36,2.77,16.41
LAVERTON RAAF,2018-09-05,3.6,0.0,,19.6,5.6,89,41,6.00,15.20
LAVERTON RAAF,2018-09-06,3.3,0.0,,20.1,11.9,89,53,6.92,12.51
LAVERTON RAAF,2018-09-07,2.1,0.8,,14.8,5.8,91,54,3.41,12.60
LAVERTON RAAF,2018-09-08,3.2,0.0,,18.0,1.9,99,31,3.88,16.55
LAVERTON RAAF,2018-09-09,2.8,0.0,,18.7,10.5,90,51,5.64,9.17
LAVERTON RAAF,2018-09-10,2.1,0.0,,18.0,10.4,90,61,2.83,11.12
LAVERTON RAAF,2018-09-11,,0.0,,,7.1,97,26,6.91,17.80
LAVERTON RAAF,2018-09-12,,,,19.0,,79,30,5.69,15.80
LAVERTON RAAF,2018-09-13,3.7,0.0,,21.2,5.4,82,34,3.55,18.16
LAVERTON RAAF,2018-09-14,5.5,0.0,,23.4,9.3,67,26,6.32,18.13
LAVERTON RAAF,2018-09-15,3.5,0.2,,14.2,9.5,87,31,8.81,9.46
LAVERTON RAAF,2018-09-16,2.6,2.4,,14.6,3.0,89,49,4.71,15.15
LAVERTON RAAF,2018-09-17,4.0,0.2,,19.2,4.2,81,31,4.80,18.46
LAVERTON RAAF,2018-09-18,4.7,0.0,,21.8,10.6,99,22,6.85,11.85
LAVERTON RAAF,2018-09-19,2.9,2.2,,15.7,5.3,99,41,4.39,16.52
LAVERTON RAAF,2018-09-20,2.7,0.2,,16.4,2.2,97,47,3.26,17.29
LAVERTON RAAF,2018-09-21,3.2,0.0,,19.6,6.5,93,42,3.15,17.68
LAVERTON RAAF,2018-09-22,3.1,0.0,,19.2,4.5,99,50,3.97,19.43
LAVERTON RAAF,2018-09-23,2.4,0.4,,14.5,7.7,99,47,4.99,10.61
LAVERTON RAAF,2018-09-24,3.2,0.0,,15.4,6.4,85,45,4.79,19.83
LAVERTON RAAF,2018-09-25,2.9,0.0,,14.8,9.9,84,49,4.98,14.86
LAVERTON RAAF,2018-09-26,3.3,0.0,,17.6,3.1,92,38,3.21,20.76
LAVERTON RAAF,2018-09-27,5.9,0.0,,25.3,6.8,84,20,5.48,20.81
LAVERTON RAAF,2018-09-28,2.6,0.0,,15.2,6.5,92,55,4.89,13.79
LAVERTON RAAF,2018-09-29,2.6,0.2,,14.0,2.7,88,45,3.84,13.61
LAVERTON RAAF,2018-09-30,2.8,0.0,,16.2,5.4,91,48,3.19,17.22
LAVERTON RAAF,2018-10-01,4.5,0.0,,23.7,1.7,99,25,3.32,21.61
LAVERTON RAAF,2018-10-02,5.1,0.0,,27.1,9.8,76,23,3.73,16.21
LAVERTON RAAF,2018-10-03,3.5,0.0,,17.1,14.4,81,30,5.46,7.66
LAVERTON RAAF,2018-10-04,2.9,0.0,,16.4,10.7,85,53,5.36,11.95
LAVERTON RAAF,2018-10-05,3.9,0.0,,18.4,10.7,91,50,6.11,22.40
LAVERTON RAAF,2018-10-06,4.2,0.0,,22.6,5.7,99,36,3.41,22.21
LAVERTON RAAF,2018-10-07,4.0,0.0,,24.6,6.2,96,32,2.71,18.41
LAVERTON RAAF,2018-10-08,4.9,0.0,,26.7,11.8,79,26,2.85,21.69
LAVERTON RAAF,2018-10-09,1.8,0.0,,17.4,14.6,100,67,4.39,6.35
LAVERTON RAAF,2018-10-10,3.9,2.2,,16.0,10.3,84,48,8.45,21.23
LAVERTON RAAF,2018-10-11,4.1,0.0,,19.1,7.5,87,41,4.45,23.67
LAVERTON RAAF,2018-10-12,4.3,0.0,,21.2,5.5,99,39,4.16,23.86
LAVERTON RAAF,2018-10-13,5.3,0.0,,24.8,7.8,95,28,4.39,23.70
LAVERTON RAAF,2018-10-14,6.4,0.0,,27.9,11.7,74,32,5.70,22.28
LAVERTON RAAF,2018-10-15,7.1,0.0,,27.9,18.0,57,31,6.89,17.98
LAVERTON RAAF,2018-10-16,3.8,0.0,,22.9,19.2,99,33,6.97,4.96
LAVERTON RAAF,2018-10-17,4.0,11.8,,22.7,14.8,95,47,4.76,17.83
LAVERTON RAAF,2018-10-18,3.0,1.6,,22.5,14.1,99,51,3.84,10.90
LAVERTON RAAF,2018-10-19,6.0,0.0,,28.2,11.2,99,29,5.19,21.97
LAVERTON RAAF,2018-10-20,3.1,5.0,,16.5,10.7,98,38,4.63,12.47
LAVERTON RAAF,2018-10-21,3.4,4.4,,18.9,6.1,99,45,3.02,19.37
LAVERTON RAAF,2018-10-22,7.0,0.0,,27.8,7.3,99,22,6.05,25.63
LAVERTON RAAF,2018-10-23,3.5,0.0,,20.0,10.8,96,42,4.21,14.23
LAVERTON RAAF,2018-10-24,3.7,0.0,,16.3,5.9,85,43,4.66,21.74
LAVERTON RAAF,2018-10-25,4.0,0.0,,19.4,4.4,95,42,3.57,25.00
LAVERTON RAAF,2018-10-26,3.5,0.0,,18.9,5.8,93,47,3.81,18.64
LAVERTON RAAF,2018-10-27,4.0,0.0,,20.9,7.6,92,43,5.34,16.59
LAVERTON RAAF,2018-10-28,4.3,0.0,,16.3,10.3,65,46,4.93,23.63
LAVERTON RAAF,2018-10-29,4.1,0.0,,17.6,10.9,85,47,4.10,24.14
LAVERTON RAAF,2018-10-30,5.1,0.0,,25.1,5.7,93,32,3.14,25.18
LAVERTON RAAF,2018-10-31,3.0,0.0,,19.8,13.4,86,60,2.60,14.95
LAVERTON RAAF,2018-11-01,6.8,0.0,,34.8,10.5,98,12,3.84,13.80
LAVERTON RAAF,2018-11-02,9.3,0.0,,33.1,15.8,70,23,9.25,14.79
LAVERTON RAAF,2018-11-03,5.4,0.2,,21.6,10.8,74,35,6.15,21.99
LAVERTON RAAF,2018-11-04,3.8,0.0,,21.1,5.9,89,46,2.80,20.76
LAVERTON RAAF,2018-11-05,5.1,2.8,,29.8,14.1,99,39,4.77,15.49
LAVERTON RAAF,2018-11-06,2.8,3.0,,21.7,15.2,100,54,3.03,11.15
LAVERTON RAAF,2018-11-07,4.1,20.0,,17.3,8.5,86,39,5.11,20.84
LAVERTON RAAF,2018-11-08,3.9,3.0,,18.6,4.8,91,35,4.01,19.01
LAVERTON RAAF,2018-11-09,3.4,0.0,,20.0,5.9,99,35,3.65,12.39
LAVERTON RAAF,2018-11-10,3.5,1.6,,19.3,8.0,99,55,3.64,21.14
LAVERTON RAAF,2018-11-11,4.4,0.0,,20.3,7.2,99,50,3.48,29.08
LAVERTON RAAF,2018-11-12,5.9,0.0,,30.6,8.5,99,16,2.98,20.14
LAVERTON RAAF,2018-11-13,6.7,0.0,,31.2,16.6,99,26,6.04,17.48
LAVERTON RAAF,2018-11-14,1.7,5.6,,16.5,14.4,100,73,3.22,7.27
LAVERTON RAAF,2018-11-15,4.5,0.2,,17.5,11.6,79,46,5.21,24.28
LAVERTON RAAF,2018-11-16,4.4,0.0,,19.0,6.6,94,47,4.32,28.09
LAVERTON RAAF,2018-11-17,5.0,0.0,,18.8,11.5,76,49,5.69,29.25
LAVERTON RAAF,2018-11-18,5.6,0.0,,25.3,9.8,98,40,3.53,30.15
LAVERTON RAAF,2018-11-19,7.9,0.0,,31.9,11.1,85,21,4.97,26.57
LAVERTON RAAF,2018-11-20,4.0,0.0,,27.2,22.2,100,28,4.74,6.11
LAVERTON RAAF,2018-11-21,5.3,13.2,,22.5,10.1,100,30,4.99,24.92
LAVERTON RAAF,2018-11-22,3.4,6.8,,17.7,9.1,99,51,5.64,17.81
LAVERTON RAAF,2018-11-23,1.9,4.6,,14.5,10.8,99,65,7.55,5.89
LAVERTON RAAF,2018-11-24,2.9,5.6,,17.5,11.8,96,61,5.63,13.85
LAVERTON RAAF,2018-11-25,3.6,0.2,,19.3,11.7,93,61,4.58,20.08
LAVERTON RAAF,2018-11-26,4.3,0.0,,18.9,11.9,99,59,4.59,28.43
LAVERTON RAAF,2018-11-27,3.7,0.0,,20.7,14.1,92,64,5.17,19.38
LAVERTON RAAF,2018-11-28,5.1,0.0,,21.3,14.8,86,59,7.06,29.29
LAVERTON RAAF,2018-11-29,4.2,0.0,,19.7,14.4,80,59,5.42,20.59
LAVERTON RAAF,2018-11-30,4.8,0.0,,20.4,14.9,80,55,4.14,26.05
LAVERTON RAAF,2018-12-01,9.2,0.0,,32.5,8.2,92,17,5.91,31.19
LAVERTON RAAF,2018-12-02,4.7,6.0,,20.1,12.1,96,34,6.70,18.57
LAVERTON RAAF,2018-12-03,4.9,0.0,,23.4,10.9,80,43,7.49,13.70
LAVERTON RAAF,2018-12-04,4.5,0.0,,19.6,12.4,99,55,4.40,28.29
LAVERTON RAAF,2018-12-05,5.9,0.0,,26.4,14.8,91,50,4.05,30.33
LAVERTON RAAF,2018-12-06,9.3,0.0,,36.5,11.5,99,20,4.78,31.16
LAVERTON RAAF,2018-12-07,12.7,0.0,,39.2,26.3,45,16,7.81,24.61
LAVERTON RAAF,2018-12-08,4.3,0.0,,27.7,23.1,94,40,4.01,12.57
LAVERTON RAAF,2018-12-09,2.5,0.0,,21.2,15.6,98,65,3.49,9.91
LAVERTON RAAF,2018-12-10,5.2,0.0,,21.0,14.2,90,48,4.51,29.01
LAVERTON RAAF,2018-12-11,6.0,0.0,,25.5,13.8,81,50,4.16,31.45
LAVERTON RAAF,2018-12-12,9.2,0.0,,35.1,13.5,96,18,5.24,29.42
LAVERTON RAAF,2018-12-13,2.0,20.6,,19.1,16.4,100,74,4.14,8.52
LAVERTON RAAF,2018-12-14,2.7,17.8,,23.5,15.6,100,65,2.62,11.94
LAVERTON RAAF,2018-12-15,4.4,24.8,,24.7,16.5,100,43,3.36,19.16
LAVERTON RAAF,2018-12-16,3.6,1.0,,22.2,16.3,100,53,3.66,15.93
LAVERTON RAAF,2018-12-17,3.8,5.6,,22.1,14.1,100,61,4.31,20.14
LAVERTON RAAF,2018-12-18,4.0,0.2,,21.0,15.6,86,63,4.03,20.85
LAVERTON RAAF,2018-12-19,,0.0,,26.6,,99,57,2.68,17.06
LAVERTON RAAF,2018-12-20,2.6,0.0,,21.1,15.1,100,67,5.14,10.22
LAVERTON RAAF,2018-12-21,3.0,2.8,,22.1,13.9,100,64,5.76,12.63
LAVERTON RAAF,2018-12-22,4.6,19.6,,18.9,13.4,87,54,5.82,26.25
LAVERTON RAAF,2018-12-23,6.0,0.0,,24.5,10.5,90,38,3.48,32.42
LAVERTON RAAF,2018-12-24,8.7,0.0,,33.9,11.9,99,16,4.26,32.40
LAVERTON RAAF,2018-12-25,5.8,0.0,,23.8,13.5,82,48,3.84,31.41
LAVERTON RAAF,2018-12-26,5.5,0.0,,23.7,11.5,96,50,3.10,32.33
LAVERTON RAAF,2018-12-27,7.4,0.0,,33.9,13.8,89,29,3.07,30.09
LAVERTON RAAF,2018-12-28,8.9,0.0,,36.5,21.0,66,18,4.93,21.73
LAVERTON RAAF,2018-12-29,2.7,1.2,,22.4,19.5,92,52,3.73,6.66
LAVERTON RAAF,2018-12-30,2.3,0.6,,21.0,17.9,96,64,3.83,7.54
LAVERTON RAAF,2018-12-31,5.6,0.4,,23.2,17.1,75,61,3.79,30.92
LAVERTON RAAF,2019-01-01,5.8,0.0,,24.6,12.7,90,50,4.06,32.21
LAVERTON RAAF,2019-01-02,5.1,0.0,,23.1,18.1,78,55,4.84,23.48
LAVERTON RAAF,2019-01-03,5.8,0.0,,30.8,17.3,87,56,3.35,25.99
LAVERTON RAAF,2019-01-04,13.4,0.0,,43.8,16.2,93,10,6.49,30.61
LAVERTON RAAF,2019-01-05,4.6,0.0,,21.0,16.5,75,40,4.86,16.54
LAVERTON RAAF,2019-01-06,5.5,0.4,,21.7,10.1,90,45,4.98,31.74
LAVERTON RAAF,2019-01-07,5.7,0.0,,23.4,17.1,79,51,4.58,28.91
LAVERTON RAAF,2019-01-08,5.6,0.0,,24.6,16.0,83,56,4.55,28.80
LAVERTON RAAF,2019-01-09,5.2,0.0,,20.7,14.7,83,46,5.55,26.87
LAVERTON RAAF,2019-01-10,5.2,0.0,,21.9,10.4,73,46,4.11,27.41
LAVERTON RAAF,2019-01-11,6.8,0.0,,28.9,10.9,87,25,3.27,30.81
LAVERTON RAAF,2019-01-12,6.7,0.0,,25.6,18.0,72,38,5.21,28.42
LAVERTON RAAF,2019-01-13,7.1,0.0,,28.8,15.7,77,45,5.50,31.13
LAVERTON RAAF,2019-01-14,7.5,0.0,,33.6,16.6,95,37,3.76,31.20
LAVERTON RAAF,2019-01-15,5.0,0.0,,30.4,18.5,100,36,2.27,20.26
LAVERTON RAAF,2019-01-16,3.9,0.0,,26.8,18.5,93,52,3.03,15.12
LAVERTON RAAF,2019-01-17,4.9,0.0,,35.0,18.9,91,26,3.32,7.96
LAVERTON RAAF,2019-01-18,2.4,0.4,,27.6,21.1,93,54,3.37,3.35
LAVERTON RAAF,2019-01-19,6.3,4.8,,24.3,14.4,79,39,4.90,30.75
LAVERTON RAAF,2019-01-20,4.3,0.0,,23.8,15.0,85,59,4.00,20.11
LAVERTON RAAF,2019-01-21,5.7,0.0,,27.4,18.3,86,53,4.06,26.43
LAVERTON RAAF,2019-01-22,6.5,0.0,,29.8,18.2,87,46,3.51,30.09
LAVERTON RAAF,2019-01-23,5.0,0.0,,24.7,16.9,95,55,4.46,25.62
LAVERTON RAAF,2019-01-24,8.3,0.0,,37.0,16.7,88,28,3.82,30.02
LAVERTON RAAF,2019-01-25,13.5,0.0,,44.8,21.2,79,17,7.57,27.00
LAVERTON RAAF,2019-01-26,5.7,0.0,,26.2,17.7,79,49,4.21,26.34
LAVERTON RAAF,2019-01-27,6.6,0.0,,28.4,16.5,73,25,4.35,22.61
LAVERTON RAAF,2019-01-28,7.3,0.0,,32.1,13.7,80,32,3.94,29.28
LAVERTON RAAF,2019-01-29,9.8,0.0,,37.7,14.5,90,14,4.98,29.01
LAVERTON RAAF,2019-01-30,6.8,0.0,,34.0,14.7,100,24,4.66,17.65
LAVERTON RAAF,2019-01-31,5.2,24.2,,22.0,16.3,78,44,6.75,20.64
LAVERTON RAAF,2019-02-01,6.0,0.0,,22.3,14.3,70,43,6.16,28.52
LAVERTON RAAF,2019-02-02,6.3,0.0,,31.6,12.9,94,42,3.56,28.02
LAVERTON RAAF,2019-02-03,8.1,0.0,,35.2,17.3,87,23,4.46,26.17
LAVERTON RAAF,2019-02-04,3.8,0.0,,23.1,18.3,86,60,5.75,14.48
LAVERTON RAAF,2019-02-05,3.7,0.0,,26.8,17.5,82,60,4.54,11.59
LAVERTON RAAF,2019-02-06,5.6,0.0,,31.9,16.7,100,43,4.29,20.41
LAVERTON RAAF,2019-02-07,5.3,12.6,,28.7,19.9,100,52,3.52,25.13
LAVERTON RAAF,2019-02-08,4.3,0.0,,22.6,18.7,83,53,4.88,17.51
LAVERTON RAAF,2019-02-09,4.8,0.0,,20.5,12.9,87,32,7.20,15.58
LAVERTON RAAF,2019-02-10,5.1,2.0,,23.7,10.0,80,42,4.14,24.57
LAVERTON RAAF,2019-02-11,5.4,0.0,,29.2,12.3,96,37,4.36,19.22
LAVERTON RAAF,2019-02-12,5.0,0.0,,22.0,16.4,90,32,7.79,14.20
LAVERTON RAAF,2019-02-13,4.7,1.4,,19.9,9.7,72,36,4.92,20.37
LAVERTON RAAF,2019-02-14,5.0,0.0,,23.7,8.1,84,41,4.41,23.85
LAVERTON RAAF,2019-02-15,3.8,0.0,,22.7,13.6,88,58,3.62,19.11
LAVERTON RAAF,2019-02-16,4.5,0.0,,23.9,15.7,86,58,3.89,22.97
LAVERTON RAAF,2019-02-17,4.6,0.0,,27.5,12.8,99,33,2.67,19.88
LAVERTON RAAF,2019-02-18,4.6,0.0,,23.9,18.7,78,52,5.08,18.19
LAVERTON RAAF,2019-02-19,4.0,0.0,,20.6,10.9,80,44,4.39,16.66
LAVERTON RAAF,2019-02-20,4.0,0.0,,24.1,9.4,82,46,3.76,16.44
LAVERTON RAAF,2019-02-21,3.6,0.0,,20.8,11.9,87,51,4.39,15.73
LAVERTON RAAF,2019-02-22,4.5,0.0,,22.1,15.9,81,52,4.73,21.50
LAVERTON RAAF,2019-02-23,5.2,0.0,,24.6,16.2,73,49,4.95,23.19
LAVERTON RAAF,2019-02-24,6.5,0.0,,33.3,11.3,96,23,3.23,24.46
LAVERTON RAAF,2019-02-25,7.5,0.0,,35.4,15.1,77,14,3.61,23.86
LAVERTON RAAF,2019-02-26,5.0,0.0,,23.3,17.6,80,43,4.72,22.13
LAVERTON RAAF,2019-02-27,5.0,0.0,,28.3,11.8,87,39,2.76,23.70
LAVERTON RAAF,2019-02-28,8.8,0.0,,38.5,15.5,89,16,4.72,23.25
LAVERTON RAAF,2019-03-01,9.4,0.0,,38.9,26.3,40,13,4.71,21.05
LAVERTON RAAF,2019-03-02,9.3,0.0,,37.2,22.5,43,17,5.03,23.06
LAVERTON RAAF,2019-03-03,8.8,0.0,,39.1,23.9,82,15,5.64,16.91
LAVERTON RAAF,2019-03-04,4.9,0.0,,26.3,17.7,84,37,3.36,21.57
LAVERTON RAAF,2019-03-05,3.7,0.0,,24.8,16.8,92,56,3.43,16.63
LAVERTON RAAF,2019-03-06,3.6,1.6,,18.1,12.1,99,40,6.59,14.88
LAVERTON RAAF,2019-03-07,4.0,2.2,,20.9,6.6,79,37,3.39,21.05
LAVERTON RAAF,2019-03-08,5.4,0.0,,28.0,11.4,69,16,3.88,13.02
LAVERTON RAAF,2019-03-09,4.6,0.0,,25.1,13.3,87,37,3.42,21.41
LAVERTON RAAF,2019-03-10,3.8,0.0,,25.6,12.3,95,37,4.41,8.30
LAVERTON RAAF,2019-03-11,3.0,0.2,,22.8,15.9,82,59,3.17,12.14
LAVERTON RAAF,2019-03-12,3.9,0.0,,19.5,11.8,86,36,5.94,12.47
LAVERTON RAAF,2019-03-13,3.1,0.0,,19.3,8.0,77,45,3.73,11.24
LAVERTON RAAF,2019-03-14,3.9,0.0,,21.7,10.3,80,46,3.88,19.77
LAVERTON RAAF,2019-03-15,3.8,0.0,,22.0,12.5,79,50,4.43,16.19
LAVERTON RAAF,2019-03-16,4.4,0.0,,26.8,10.8,98,36,3.34,19.76
LAVERTON RAAF,2019-03-17,3.9,0.0,,25.6,13.9,100,52,3.49,19.62
LAVERTON RAAF,2019-03-18,4.0,0.0,,26.4,15.1,100,56,4.84,18.80
LAVERTON RAAF,2019-03-19,2.4,0.0,,23.7,18.7,98,69,4.61,8.98
LAVERTON RAAF,2019-03-20,2.1,0.0,,23.5,18.7,100,72,3.51,8.93
LAVERTON RAAF,2019-03-21,2.8,0.0,,25.4,19.3,100,58,3.43,10.50
LAVERTON RAAF,2019-03-22,3.6,0.0,,28.1,18.2,97,52,2.74,16.27
LAVERTON RAAF,2019-03-23,5.9,0.0,,33.1,18.8,88,29,5.00,13.44
LAVERTON RAAF,2019-03-24,5.9,1.8,,30.9,14.3,98,31,5.85,16.71
LAVERTON RAAF,2019-03-25,5.0,0.8,,18.5,14.1,80,24,8.89,13.94
LAVERTON RAAF,2019-03-26,4.7,0.0,,21.5,10.9,74,31,5.72,16.50
LAVERTON RAAF,2019-03-27,3.3,0.0,,21.2,6.7,89,43,3.18,17.89
LAVERTON RAAF,2019-03-28,4.9,0.0,,29.2,9.1,88,19,3.11,17.28
LAVERTON RAAF,2019-03-29,6.5,0.0,,30.0,14.8,87,16,6.85,6.22
LAVERTON RAAF,2019-03-30,3.4,0.2,,17.1,8.9,99,35,6.87,12.84
LAVERTON RAAF,2019-03-31,2.4,2.0,,19.9,9.2,97,62,5.11,9.61
LAVERTON RAAF,2019-04-01,2.2,0.2,,17.4,12.7,76,50,2.69,7.63
LAVERTON RAAF,2019-04-02,4.4,0.0,,26.8,4.8,98,23,3.33,17.02
LAVERTON RAAF,2019-04-03,4.1,0.0,,25.2,9.7,86,31,4.58,9.61
LAVERTON RAAF,2019-04-04,2.9,0.0,,22.6,11.8,88,48,2.45,14.86
LAVERTON RAAF,2019-04-05,5.9,0.0,,29.6,12.4,90,31,6.50,14.94
LAVERTON RAAF,2019-04-06,3.5,0.0,,21.5,15.5,84,37,4.16,11.97
LAVERTON RAAF,2019-04-07,4.9,0.0,,27.1,7.8,99,24,4.80,15.50
LAVERTON RAAF,2019-04-08,3.8,0.0,,23.4,11.2,88,36,5.32,9.20
LAVERTON RAAF,2019-04-09,2.7,0.2,,16.6,8.9,90,46,5.16,12.10
LAVERTON RAAF,2019-04-10,2.4,0.4,,17.4,8.7,86,47,3.85,7.77
LAVERTON RAAF,2019-04-11,2.3,0.2,,17.4,11.9,84,49,2.59,11.44
LAVERTON RAAF,2019-04-12,3.2,0.0,,23.3,4.6,97,33,2.76,15.30
LAVERTON RAAF,2019-04-13,2.3,0.0,,20.6,8.1,89,50,2.57,10.62
LAVERTON RAAF,2019-04-14,2.7,0.0,,22.6,12.5,95,44,2.43,14.20
LAVERTON RAAF,2019-04-15,3.7,0.0,,27.9,11.9,82,31,3.02,12.66
LAVERTON RAAF,2019-04-16,6.7,0.0,,31.6,18.1,51,18,5.29,14.26
LAVERTON RAAF,2019-04-17,6.9,0.0,,31.6,21.8,74,22,6.85,12.87
LAVERTON RAAF,2019-04-18,2.8,0.0,,18.0,10.2,80,46,4.20,12.46
LAVERTON RAAF,2019-04-19,2.7,0.0,,21.1,7.2,86,44,3.02,13.90
LAVERTON RAAF,2019-04-20,4.1,0.0,,31.3,6.9,87,21,2.61,13.80
LAVERTON RAAF,2019-04-21,4.5,0.0,,28.4,16.1,78,35,5.34,6.02
LAVERTON RAAF,2019-04-22,2.0,0.0,,16.9,14.3,79,58,3.48,5.70
LAVERTON RAAF,2019-04-23,1.8,0.0,,18.4,8.1,94,63,3.14,9.48
LAVERTON RAAF,2019-04-24,2.0,0.0,,22.6,14.6,96,55,2.36,8.12
LAVERTON RAAF,2019-04-25,2.8,0.0,,21.7,7.6,99,37,3.74,10.38
LAVERTON RAAF,2019-04-26,2.5,3.2,,15.6,11.3,97,44,7.01,7.78
LAVERTON RAAF,2019-04-27,2.3,0.0,,15.8,5.5,88,50,5.35,6.94
LAVERTON RAAF,2019-04-28,2.2,0.0,,17.6,12.0,89,53,4.92,5.79
LAVERTON RAAF,2019-04-29,1.8,0.0,,17.7,7.5,99,52,2.89,10.69
LAVERTON RAAF,2019-04-30,3.8,0.0,,23.5,5.5,94,29,4.88,11.78
LAVERTON RAAF,2019-05-01,4.5,0.0,,23.4,15.7,71,33,6.42,9.22
LAVERTON RAAF,2019-05-02,2.8,7.2,,21.0,15.7,94,43,4.86,8.46
LAVERTON RAAF,2019-05-03,2.7,1.2,,21.1,9.6,99,35,3.66,10.33
LAVERTON RAAF,2019-05-04,2.0,0.0,,16.4,11.8,92,59,5.63,7.58
LAVERTON RAAF,2019-05-05,1.7,0.4,,17.1,10.1,97,63,4.18,8.52
LAVERTON RAAF,2019-05-06,1.9,0.0,,17.1,8.3,99,49,3.51,9.53
LAVERTON RAAF,2019-05-07,2.9,0.0,,19.8,5.6,99,39,5.24,11.66
LAVERTON RAAF,2019-05-08,2.1,6.4,,17.3,9.9,98,53,5.51,9.52
LAVERTON RAAF,2019-05-09,2.3,0.2,,16.3,7.8,95,47,5.92,5.05
LAVERTON RAAF,2019-05-10,1.3,9.8,,13.4,9.7,100,64,5.54,2.43
LAVERTON RAAF,2019-05-11,1.7,5.4,,15.9,8.4,91,62,4.69,8.60
LAVERTON RAAF,2019-05-12,1.9,0.0,,18.0,11.6,82,58,3.69,7.83
LAVERTON RAAF,2019-05-13,2.4,0.0,,19.1,11.3,84,47,4.21,8.10
LAVERTON RAAF,2019-05-14,2.2,0.0,,20.0,10.6,90,48,3.81,10.24
LAVERTON RAAF,2019-05-15,1.4,0.0,,16.8,9.8,99,52,2.43,8.26
LAVERTON RAAF,2019-05-16,1.4,0.0,,16.8,9.6,93,52,2.14,9.19
LAVERTON RAAF,2019-05-17,1.6,0.0,,18.8,3.7,99,46,2.20,10.73
LAVERTON RAAF,2019-05-18,1.5,0.0,,18.8,3.2,100,53,2.16,10.63
LAVERTON RAAF,2019-05-19,2.3,0.0,,22.0,6.1,99,41,3.28,9.95
LAVERTON RAAF,2019-05-20,2.0,0.2,,19.1,9.5,91,59,5.36,5.12
LAVERTON RAAF,2019-05-21,2.1,0.6,,20.2,10.0,87,48,3.66,7.38
LAVERTON RAAF,2019-05-22,2.3,0.0,,21.9,9.0,90,36,3.04,10.29
LAVERTON RAAF,2019-05-23,3.1,0.0,,22.8,9.3,89,40,5.22,10.21
LAVERTON RAAF,2019-05-24,3.3,0.0,,21.7,14.6,77,44,5.96,5.26
LAVERTON RAAF,2019-05-25,2.3,0.6,,19.7,10.4,94,49,5.12,8.86
LAVERTON RAAF,2019-05-26,2.1,4.6,,15.2,7.2,90,51,6.34,8.42
LAVERTON RAAF,2019-05-27,2.1,6.8,,13.9,6.1,83,56,7.67,7.63
LAVERTON RAAF,2019-05-28,2.3,0.2,,15.5,7.1,81,56,7.42,3.86
LAVERTON RAAF,2019-05-29,1.5,1.4,,10.1,7.2,91,62,8.09,8.48
LAVERTON RAAF,2019-05-30,1.4,10.0,,13.3,4.4,97,62,5.43,8.19
LAVERTON RAAF,2019-05-31,1.0,0.6,,13.5,7.5,99,74,4.76,6.35
LAVERTON RAAF,2019-06-01,1.1,0.6,,13.9,11.5,93,68,3.00,4.96
LAVERTON RAAF,2019-06-02,1.2,0.0,,13.8,10.3,94,69,4.06,6.59
LAVERTON RAAF,2019-06-03,1.2,10.6,,11.0,8.0,99,63,5.94,3.02
LAVERTON RAAF,2019-06-04,1.5,22.8,,12.6,6.7,92,58,5.00,8.19
LAVERTON RAAF,2019-06-05,1.3,0.0,,13.1,8.7,96,58,4.31,6.62
LAVERTON RAAF,2019-06-06,1.1,0.2,,15.2,9.8,92,72,3.76,6.79
LAVERTON RAAF,2019-06-07,1.1,0.0,,16.2,11.0,99,58,2.49,7.92
LAVERTON RAAF,2019-06-08,2.1,0.0,,19.1,4.6,99,42,4.09,9.36
